20565,15107,15617,18778,12882,7486.5,8870.5,12878,6169.3,6274.6,3684.6,9384.6,4229.7,3184.3,3559.7,5114.2,4571.2,4535,3540,4190.8,3043.1,2614.2,2815.7,2945,3110.7,2936.8,3173.5,3294,4566.7,3243.5,4644.2,4711.2,3337.9,3079.4,2721.5,2560.5,2412.2,2619,2991.3,3919.4,4530.6,3402.6,6290.8,7738.5,4610.9,3076.1,5986.2,9797.7,10014,6941.1,10618,12718,12368,11468,13160,11766,16587,18278,11379,8803.5,7712.8,11062,12262,10599,8728.6,8630.9,5499.6,3798.8,3882.5,4663,6365.9,9711.4,9461.2,8707.1,4514.7,4344.4,6457.5,6481.4,9206.5,8237.3,6392.1,5786,3781,4995.6,4353.9,3802.6,6306.2,9559.7,9070.7,9919.6,7208.2,10098,9339.2,6553.8,8776,8980.2,11241,9426.4,12005,11562,11805,10853
10449,11131,13165,15064,25639,18186,18231,20555,8527.8,11685,7721,16499,11428,8172.1,8170.3,12116,6118.1,5758.9,4738.2,6456.2,4363.5,5090,7093.6,6072.3,6773.6,6579.1,7435.4,7213.1,5644.1,4091.4,5844.1,6377.7,4865.5,3946.5,3634.1,3829.6,5003.2,6457.9,6854.6,8247.7,11571,8257,8915.6,10862,7679.5,5692,10689,17150,19118,14971,10334,8235.3,8405.5,13065,10722,10561,12707,15414,17723,16726,13550,12615,7734.6,8367.9,7925.6,4871,11591,8305.1,7082.2,8997.3,11356,11848,8432.3,11506,7791.1,8142.8,10481,10170,10907,8287.5,5281.1,4183.8,9294.5,11411,9713.1,7448.9,12385,13146,9523,12367,14951,17099,13422,13891,9616.2,9305.1,7539.8,6787.3,12290,8523.7,8271.4,11376
26907,26608,38186,30763,28181,15442,23927,31988,13353,10959,6456.3,18861,8737.7,8177,11545,14472,12189,12677,7163.8,8018.3,5195.2,6868.9,9342.6,5925.8,13862,14583,16504,15489,13331,7062,15244,17310,9642.3,7878.8,5318.8,6103.7,7637.5,10239,12848,16852,32189,19225,22184,23521,12325,8719.8,19090,24790,34133,47057,47200,48484,47100,50742,35721,18555,11854,20739,33774,30029,40316,40891,8480.2,21720,33323,8160.8,18483,14192,20769,26440,46802,70787,43582,52461,36012,55291,1.1082e+05,64349,88050,44796,10190,9259.1,23454,46607,57619,23304,1.5281e+05,1.6541e+05,47462,1.2685e+05,84711,73215,1.5191e+05,1.4183e+05,52457,39091,10396,10159,34457,32111,16744,19710
14596,18154,20524,14300,19491,12012,12684,17893,10302,9875.6,6283.2,15290,7917.9,5884.5,6379.6,7814.5,8058.3,7746.5,6009.5,6670.1,4916.7,5096.9,5331.6,5106.4,5775.8,6113.4,6623.1,5954.5,7501.1,5912.6,7909.2,9328.8,7561.5,5841.5,4830.8,4819,4775.2,5275.1,6073.3,8733,9675.3,7296.7,17787,26779,12772,6644.2,15707,33043,34545,18555,36578,23013,22756,49638,16003,16352,10120,10722,18280,12141,13872,18107,10366,20304,18921,10275,8255.5,6360.5,6921.2,8370.6,13444,18828,18561,16585,9283.8,10728,14819,14589,18131,17119,13774,11369,8418.3,11278,11919,8051.8,18048,24240,19429,19515,17496,30824,30233,20588,23633,34225,18875,16730,44948,20283,19557,41101
11201,12781,17028,11833,23218,19973,32685,34260,8261.3,12150,8130.6,13593,14269,10881,21793,28357,5586.8,4477.3,5208.5,6862.7,5015.9,5279.2,7539.5,5839.6,12749,14946,22779,21090,3755.4,4295.2,4471.9,5804.2,5886.7,4455.8,4332,4903.9,6711.2,8735.2,13346,16840,35081,28283,9792.7,16398,11394,8382.9,19548,24285,36391,33533,18122,13375,14195,23274,23666,34132,14927,13586,45222,57389,79452,49914,14471,39171,33377,13143,51634,31236,37886,56588,67738,34784,25119,43570,52958,48689,46085,48334,32079,20572,10228,11324,33466,51559,50660,37822,58202,38662,23970,38106,60451,44785,41253,74662,23602,24821,10132,9630.6,29327,13759,12097,31665
6499.9,8153.6,9655,5939.7,11677,8417.5,10069,12061,4534.5,6715.6,4742,7992.2,5984.5,4790.5,5567.4,7105.4,3420.2,3129.8,3308.3,4093.5,3438.3,3626.6,3770.4,4011,4427.4,4619.3,5460.1,4927.7,2795.9,2918.6,2848.1,3244.6,3851.8,2915.2,3053,3280.4,3577.8,3647,5007.5,7224.1,8381.5,6186.9,4840,7578.7,6003.6,4924.5,8616.5,10631,11459,10466,7709.8,5830.3,5685.8,9197.5,9574.2,8900.4,3915.4,5019.8,11567,8795.3,8538.4,10728,3218.2,6587,6789.2,3530.7,6792.7,5564.8,5437.5,5679.7,7877,9980.7,7843.4,9215.7,6613.3,8688.5,10144,9380.8,10128,7686.7,4633.4,4164.6,6872.6,8616.2,8997.8,6714.6,11490,11034,7762,10432,10493,11502,11933,12232,7321.1,7227.5,4677.7,4730.6,9238.5,5459.3,5116.9,8376.9
7569.8,9325.1,11816,10249,18773,15505,18618,18826,6700.2,10417,7882.6,12885,13388,10759,14259,15996,4590.4,4286,4631.1,5814.2,4933,6170.3,8991.7,6921.8,12214,12284,11906,11426,4146.1,4230.5,4563.8,5157.3,5371.9,4242.4,4235.7,4348,6310,8480.6,11329,14090,16023,16251,7503.5,11369,8981.2,7764.5,13669,14613,16205,16185,9014.3,5882.6,6032.3,10692,11935,10629,7020.6,9643.2,18239,18172,16909,13774,4377.9,7331.8,6013.2,3520.3,15007,12852,12613,13599,14370,11269,6294.8,11738,13342,11505,11267,13262,9710.7,6885,4892.8,3935.5,14527,16084,11953,11800,11313,11823,9162.3,11721,17054,14686,10587,14315,9496.1,7453.4,5453.6,5557.6,9937.3,5568.9,5296.9,8027.1
12150,16947,15049,14569,18552,16886,18062,19012,10577,12808,12457,14897,15453,12394,16360,15685,8623.8,8695.7,8128.8,8476.3,10015,17848,11456,14168,20274,24126,31297,24125,8990.3,9236.1,9719.8,11178,15220,10607,12000,15280,25195,14644,19090,27432,40001,38615,17284,29579,32516,34882,31938,37651,26316,27233,33400,1.8066e+05,58320,26881,13703,12778,9723.4,12174,18219,17200,18501,18467,9093.4,11965,15502,9646.9,14850,17253,20458,14460,19683,22153,16130,20434,18388,21343,20613,20824,22597,14395,12368,10757,46018,47263,29749,25476,23706,20493,15807,21178,28445,21908,21416,27503,15571,13355,10794,12704,16499,11558,9064.4,12945
14907,6887.7,6230.1,23488,12001,12218,10322,9847.5,12467,12498,8122.3,11743,9239,7516.1,7899.7,8494.5,12795,14234,7985.4,9668.9,5576.1,5337.2,7363,5727,8950.3,9484,8270.3,8088.8,14064,7290.9,14538,15009,10033,7927.3,4782.3,5485.1,5747,7984.1,8606.8,10809,12029,9784.4,16496,18204,13889,7885.8,17094,25940,20876,16476,15168,7882.4,8031.3,17277,5642.9,5655.9,14172,19690,9443,9765.4,9317.7,9919.1,5583.6,6404.8,9244.7,4873.3,8037.6,7231.5,6844.8,6950,9282.4,14957,14894,11663,6750.7,7604.9,11999,10379,18390,20126,25777,14323,8159.7,10112,8527.1,7385.9,12937,22595,24292,22280,14469,21043,21918,13832,24484,23342,26801,31089,17200,12044,18869,20622
14745,16323,15839,16903,18549,14153,16175,17915,6263.8,8884.7,6685.3,11501,10416,9122,12720,14360,5607.6,5204.5,4050.1,4926.8,4726.7,5174.2,7204.2,6198.4,8936.8,8450.7,9701,9476,3743.9,4005,6043.1,10350,5861.5,5045.3,4268.5,4134.1,4650.7,6563.5,7345.1,8551.5,11234,10036,14205,11890,7561.9,5475.8,10629,13649,13997,13304,27026,23153,9048.6,13892,15139,14200,7935.7,13756,18807,17496,20576,20048,6731.9,12607,12557,7829,15423,12581,11839,15613,22390,21324,12997,20899,17360,18276,26936,22747,22800,12602,7738.4,8236.5,11478,12490,14472,12685,23503,21807,14874,27106,15060,18264,17480,18085,12727,11181,6650.5,7108.8,11175,6610.3,6640.3,10773
