0.44581,0.60039,0.52631,0.47841,0.48812,0.45836,0.42124,0.55457,0.57704,0.48219,0.59383,0.58379,0.57981,0.73449,0.66097,0.65896,0.31685,0.37182,0.44984,0.49169,0.51687,0.4229,0.53866,0.45284,0.57022,0.53006,0.59106,0.60528,0.47374,0.5727,0.53322,0.45204,0.5633,0.6666,0.62349,0.50623,0.7772,0.71989,0.70284,0.61547,0.57056,0.50375,0.46386,0.44681,0.39438,0.45892,0.52842,0.45743,0.44926,0.62937,0.46882,0.48486,0.50788,0.47693,0.3975,0.52857,0.55402,0.50253,0.59583,0.57441,0.57766,0.73603,0.61624,0.64136,0.3347,0.39819,0.49377,0.50851,0.48834,0.44611,0.56311,0.48684,0.53256,0.45639,0.5532,0.44315,0.46109,0.58177,0.47587,0.45386,0.56908,0.60841,0.57888,0.48817,0.67584,0.67508,0.7341,0.63997,0.57153,0.5083,0.45261,0.36094,0.35901,0.48245,0.56492,0.42229,0.36634,0.44645,0.62064,0.059795,0.6853,0.72688,0.9018,0.38049,0.34824,0.59241,0.057809,0.65872,0.67313,0.90233
0.52254,0.67682,0.55932,0.53265,0.56911,0.50833,0.4245,0.59839,0.66447,0.53079,0.65535,0.61443,0.60032,0.75638,0.67085,0.64905,0.35033,0.38012,0.48785,0.52252,0.55079,0.44143,0.55823,0.59778,0.67134,0.60932,0.64751,0.7015,0.61736,0.63059,0.55878,0.49178,0.58698,0.7049,0.67286,0.58591,0.8051,0.73588,0.74218,0.64135,0.66647,0.59243,0.57468,0.5206,0.53938,0.58656,0.7606,0.46789,0.51564,0.71752,0.51193,0.54794,0.55986,0.54862,0.42258,0.57435,0.63665,0.58824,0.63417,0.62648,0.64056,0.74614,0.67989,0.70592,0.39106,0.43556,0.53707,0.57599,0.53958,0.4688,0.5867,0.56594,0.61959,0.47501,0.61031,0.52818,0.56893,0.58408,0.48042,0.49097,0.63078,0.651,0.6176,0.54678,0.78555,0.74428,0.74817,0.6743,0.59272,0.61318,0.58014,0.46431,0.53049,0.57706,0.67279,0.39658,0.39874,0.49427,0.66842,0.039035,0.71434,0.78966,0.9113,0.40167,0.33843,0.60347,0.019132,0.67995,0.72665,0.88875
0.44129,0.56542,0.52389,0.48005,0.48857,0.44747,0.44053,0.53691,0.55045,0.50845,0.59637,0.52113,0.53745,0.64247,0.57029,0.59837,0.38527,0.46394,0.47491,0.48242,0.47731,0.45246,0.49964,0.43493,0.59953,0.52602,0.571,0.53897,0.53626,0.56979,0.55755,0.50447,0.52948,0.63956,0.54162,0.45631,0.7348,0.63268,0.68092,0.51553,0.52981,0.47225,0.49326,0.39427,0.39783,0.49674,0.71482,0.47182,0.43794,0.6304,0.47644,0.50194,0.47833,0.46734,0.41168,0.51617,0.56583,0.52715,0.53986,0.55358,0.56716,0.7216,0.60376,0.66759,0.3808,0.47196,0.51377,0.53359,0.52962,0.44885,0.5307,0.4558,0.52574,0.37856,0.49015,0.39808,0.40118,0.50745,0.47388,0.41348,0.55371,0.60145,0.49002,0.45035,0.74397,0.66621,0.66096,0.5293,0.53479,0.49323,0.48313,0.33829,0.38357,0.51379,0.54577,0.39477,0.36889,0.46358,0.65657,0.026825,0.60804,0.7395,0.92444,0.3871,0.35138,0.60574,0.0090397,0.61191,0.6874,0.90646
0.4945,0.65823,0.55815,0.54224,0.53825,0.53091,0.46513,0.5916,0.59154,0.57487,0.68221,0.60014,0.62474,0.72032,0.66731,0.6583,0.4056,0.44009,0.51792,0.53996,0.59067,0.47961,0.56247,0.61528,0.64296,0.58164,0.62865,0.6544,0.5811,0.62561,0.56787,0.51668,0.60481,0.69389,0.67074,0.56156,0.77655,0.73075,0.72331,0.61243,0.66613,0.59498,0.63129,0.49643,0.52658,0.62424,0.74492,0.5354,0.50493,0.70767,0.51198,0.53716,0.54047,0.57592,0.44809,0.57393,0.61626,0.57534,0.63122,0.64124,0.65579,0.77005,0.68,0.67671,0.42405,0.45044,0.57781,0.58524,0.56272,0.47909,0.62832,0.60979,0.61115,0.45393,0.57992,0.51127,0.48472,0.59253,0.53274,0.46979,0.62651,0.65022,0.61945,0.5454,0.79751,0.72954,0.7485,0.6836,0.63734,0.6151,0.62167,0.45944,0.49405,0.60557,0.64843,0.51017,0.43816,0.59488,0.67096,0.031664,0.74745,0.82312,0.94005,0.46186,0.45546,0.62637,0.01422,0.76373,0.7963,0.9381
0.4661,0.58167,0.5274,0.50831,0.50182,0.41711,0.43102,0.5548,0.55367,0.52074,0.59626,0.56475,0.55648,0.68405,0.6389,0.63814,0.39104,0.43219,0.49121,0.54195,0.5661,0.46181,0.51057,0.57879,0.53641,0.58763,0.61307,0.57254,0.52891,0.57759,0.56235,0.50935,0.55775,0.66986,0.62264,0.55989,0.7738,0.69385,0.70849,0.5653,0.55823,0.52052,0.55912,0.40237,0.39781,0.53449,0.72011,0.43247,0.46383,0.64595,0.49705,0.50053,0.52609,0.50065,0.42893,0.53193,0.59548,0.55644,0.57933,0.57589,0.6081,0.74806,0.62777,0.68925,0.38717,0.45024,0.50727,0.53235,0.53526,0.45978,0.56807,0.60325,0.4864,0.48402,0.52842,0.43901,0.43447,0.58207,0.5263,0.4241,0.58025,0.63051,0.58056,0.53445,0.77473,0.69644,0.69138,0.62736,0.64501,0.5371,0.51875,0.40261,0.40946,0.55759,0.56876,0.37536,0.39073,0.50046,0.63511,0.014843,0.71631,0.77005,0.92957,0.41862,0.39669,0.60028,0.0060703,0.73409,0.73181,0.91804
0.48188,0.64005,0.52036,0.48679,0.49946,0.45674,0.40944,0.58413,0.61881,0.50053,0.65647,0.61489,0.58215,0.68267,0.62909,0.66923,0.36434,0.40419,0.47525,0.49656,0.56431,0.46025,0.53899,0.54824,0.59696,0.58946,0.59565,0.65048,0.57712,0.62874,0.58143,0.50123,0.58913,0.67519,0.61669,0.57558,0.79251,0.73092,0.73568,0.63677,0.59358,0.58422,0.60889,0.48051,0.48143,0.53689,0.69117,0.44383,0.48435,0.67396,0.48736,0.50352,0.50867,0.49601,0.39322,0.56609,0.62168,0.53861,0.62291,0.62363,0.6221,0.73212,0.61537,0.68356,0.33381,0.42984,0.54562,0.54032,0.54424,0.45811,0.5776,0.56502,0.55575,0.42598,0.57034,0.4825,0.47382,0.55828,0.49847,0.47257,0.59763,0.644,0.57508,0.54548,0.79496,0.74049,0.74528,0.63333,0.63738,0.57856,0.57673,0.42667,0.45257,0.56841,0.61393,0.38353,0.41147,0.55391,0.62564,0.044103,0.72799,0.80744,0.93725,0.42081,0.3967,0.5919,0.045919,0.73638,0.77719,0.91847
0.52413,0.67663,0.52875,0.53001,0.56032,0.4924,0.41098,0.59363,0.64576,0.55377,0.64994,0.61832,0.62825,0.72645,0.6793,0.68315,0.35956,0.4354,0.4944,0.5393,0.58592,0.45867,0.57724,0.61968,0.70143,0.56235,0.64461,0.67673,0.62346,0.63386,0.58904,0.52064,0.63575,0.70765,0.66289,0.58017,0.83378,0.752,0.73776,0.63032,0.65135,0.59059,0.58664,0.49084,0.50724,0.59206,0.72135,0.52643,0.51905,0.72747,0.47922,0.52,0.57599,0.54076,0.39507,0.58259,0.68861,0.61825,0.65315,0.68311,0.65341,0.74313,0.6369,0.69479,0.36557,0.47362,0.55645,0.57371,0.57094,0.47726,0.60975,0.62597,0.65626,0.43406,0.57292,0.54891,0.49829,0.5756,0.51798,0.44771,0.63835,0.64679,0.58882,0.55041,0.82603,0.76563,0.75207,0.65491,0.67408,0.60333,0.65556,0.47965,0.52453,0.6148,0.53441,0.46253,0.44481,0.56104,0.66401,0.019348,0.74693,0.81125,0.92977,0.47356,0.46413,0.61063,0.0107,0.74572,0.75999,0.94733
0.50705,0.63747,0.59849,0.53892,0.51776,0.49307,0.45873,0.59227,0.53784,0.53972,0.64022,0.59163,0.59468,0.71627,0.64129,0.67672,0.39305,0.41921,0.53476,0.56962,0.5728,0.47185,0.54925,0.55935,0.70785,0.61311,0.64396,0.65157,0.57557,0.6148,0.58311,0.47952,0.60812,0.72729,0.69625,0.56937,0.79895,0.76358,0.75433,0.63677,0.60468,0.56177,0.56951,0.46149,0.47116,0.55525,0.73833,0.47264,0.50798,0.68017,0.54589,0.55114,0.5821,0.55577,0.45117,0.5646,0.62913,0.57653,0.6143,0.63543,0.64014,0.73705,0.61214,0.69651,0.4012,0.4601,0.55373,0.55925,0.58667,0.47085,0.5845,0.56793,0.6258,0.50901,0.57975,0.52687,0.49781,0.58184,0.52456,0.45896,0.63501,0.67366,0.57864,0.55384,0.77227,0.74236,0.74066,0.65209,0.67104,0.59053,0.57098,0.41156,0.44316,0.59091,0.53309,0.42172,0.41816,0.50633,0.66049,0.036079,0.73907,0.80013,0.92651,0.43716,0.36329,0.62265,0.015724,0.72335,0.74338,0.90369
0.49842,0.66137,0.52771,0.5045,0.53833,0.48785,0.44491,0.57713,0.58232,0.5012,0.62803,0.60806,0.60813,0.69844,0.63918,0.68797,0.36477,0.40866,0.4947,0.52976,0.56252,0.4515,0.54667,0.58481,0.66128,0.62877,0.59372,0.65424,0.58718,0.62525,0.57932,0.47195,0.59103,0.68736,0.65097,0.56674,0.74719,0.72933,0.76892,0.59694,0.67296,0.60151,0.62639,0.48667,0.51874,0.59815,0.74552,0.46635,0.49704,0.65422,0.48766,0.47765,0.55131,0.51787,0.40043,0.56024,0.63941,0.54958,0.61772,0.61234,0.60887,0.69953,0.62303,0.64563,0.34713,0.44935,0.52281,0.55718,0.52292,0.47163,0.57787,0.56358,0.58833,0.49289,0.53616,0.52003,0.46846,0.5672,0.49783,0.4511,0.60834,0.63692,0.60487,0.51429,0.77054,0.71776,0.76453,0.61725,0.60398,0.57556,0.55811,0.39171,0.47236,0.57901,0.62899,0.44439,0.42693,0.56106,0.64496,0.054706,0.74916,0.81206,0.92433,0.43017,0.42791,0.61647,0.040938,0.72816,0.74988,0.91659
0.51086,0.70094,0.57075,0.54516,0.58334,0.52461,0.45635,0.58788,0.62129,0.54685,0.66426,0.61023,0.65407,0.72759,0.61921,0.65779,0.43477,0.45458,0.51231,0.58186,0.63171,0.50243,0.55777,0.66505,0.7057,0.66345,0.65951,0.7104,0.55353,0.65794,0.62428,0.53297,0.62359,0.71008,0.7229,0.65052,0.76109,0.7577,0.79432,0.68892,0.66779,0.637,0.62971,0.5414,0.60859,0.60918,0.76771,0.48507,0.50787,0.7188,0.50608,0.54858,0.59275,0.57573,0.44548,0.5644,0.64487,0.59285,0.63473,0.62836,0.63676,0.74484,0.6284,0.67452,0.42744,0.49127,0.59577,0.6262,0.60461,0.50722,0.60476,0.67513,0.6443,0.52813,0.63838,0.55919,0.50871,0.62763,0.56562,0.56273,0.63928,0.68131,0.64958,0.6205,0.78172,0.75026,0.79398,0.69681,0.66574,0.64314,0.62529,0.45859,0.56198,0.62503,0.69161,0.45734,0.45908,0.5729,0.68121,0.046825,0.74053,0.78121,0.94173,0.51035,0.44658,0.64981,0.015624,0.8008,0.81826,0.9381
0.534,0.69026,0.58463,0.56898,0.59864,0.5345,0.47142,0.61491,0.58297,0.55247,0.62362,0.61968,0.6041,0.75362,0.65229,0.65715,0.40344,0.46576,0.50817,0.58469,0.5987,0.46617,0.55214,0.65606,0.7035,0.63734,0.65438,0.70863,0.60467,0.66461,0.62345,0.56109,0.633,0.70073,0.71074,0.60248,0.76722,0.7364,0.74051,0.68667,0.73165,0.63735,0.64201,0.53014,0.62524,0.61788,0.79902,0.5229,0.53268,0.71453,0.5356,0.56025,0.5964,0.59079,0.46041,0.59032,0.62779,0.5968,0.62587,0.64517,0.65424,0.783,0.64946,0.68882,0.41623,0.47459,0.55356,0.58428,0.55125,0.48629,0.57776,0.67706,0.63931,0.54,0.64267,0.55077,0.53511,0.61944,0.54145,0.51261,0.66587,0.65864,0.66145,0.59478,0.79679,0.70325,0.75438,0.68617,0.65717,0.64498,0.58593,0.47303,0.54692,0.61139,0.65153,0.49002,0.45725,0.61328,0.65212,0.067999,0.76231,0.8074,0.93338,0.49977,0.47401,0.62531,0.043895,0.7648,0.7836,0.92535
0.46103,0.60933,0.46565,0.4599,0.4612,0.44931,0.36484,0.54643,0.56961,0.4499,0.63098,0.51661,0.54882,0.68909,0.60367,0.60942,0.31881,0.40705,0.48513,0.51253,0.51588,0.43447,0.50761,0.54785,0.68465,0.55641,0.6296,0.604,0.57033,0.60017,0.52832,0.46151,0.5983,0.63009,0.62119,0.54444,0.78806,0.68911,0.7082,0.55944,0.60065,0.56372,0.56314,0.40976,0.37377,0.50306,0.5696,0.42441,0.46741,0.65844,0.46835,0.4876,0.50448,0.4764,0.3431,0.55409,0.58491,0.49396,0.58068,0.54591,0.58202,0.70872,0.62037,0.67544,0.34443,0.42642,0.50666,0.49955,0.51004,0.41838,0.52498,0.53881,0.62363,0.41035,0.5722,0.47034,0.46958,0.56073,0.47562,0.42329,0.60073,0.61752,0.57181,0.50781,0.77358,0.67386,0.70086,0.58442,0.59561,0.54631,0.53776,0.36926,0.35474,0.51428,0.56554,0.35722,0.41318,0.5325,0.68037,0.03574,0.67491,0.74477,0.9302,0.444,0.39001,0.6382,0.058617,0.67018,0.69346,0.91571
0.51755,0.67633,0.56216,0.53515,0.56264,0.50686,0.47507,0.60068,0.65272,0.52988,0.68289,0.59529,0.62372,0.73784,0.67558,0.66207,0.40557,0.45792,0.52445,0.53389,0.60801,0.47322,0.54029,0.5879,0.67984,0.61593,0.65089,0.69904,0.60433,0.65532,0.58448,0.51315,0.60658,0.70035,0.5506,0.59347,0.82506,0.71782,0.75077,0.63222,0.67501,0.61057,0.62539,0.47953,0.54239,0.56115,0.74309,0.49263,0.50872,0.70632,0.49468,0.56149,0.53634,0.58654,0.45094,0.57051,0.67081,0.59039,0.62578,0.63216,0.63191,0.76793,0.64043,0.67002,0.40137,0.46072,0.56436,0.56973,0.62448,0.48422,0.60177,0.55186,0.60364,0.49989,0.6095,0.53274,0.51178,0.5991,0.50971,0.47154,0.6265,0.65537,0.56508,0.5674,0.84581,0.7117,0.70482,0.67665,0.6353,0.61838,0.61066,0.43678,0.50993,0.61942,0.63942,0.45376,0.4361,0.60554,0.67329,0.072828,0.76006,0.80354,0.92223,0.45973,0.46196,0.61475,0.047046,0.75903,0.77111,0.92968
0.5128,0.6316,0.52417,0.51708,0.55294,0.48303,0.40762,0.59459,0.59403,0.50817,0.61131,0.58404,0.62968,0.71589,0.64436,0.64925,0.37887,0.44207,0.5302,0.54183,0.58723,0.45372,0.54094,0.59097,0.65176,0.5759,0.67467,0.68574,0.5589,0.62974,0.58069,0.47625,0.59065,0.69537,0.64471,0.54351,0.79425,0.73166,0.73348,0.58506,0.65586,0.57131,0.61806,0.47028,0.48114,0.56809,0.69645,0.44137,0.5123,0.68844,0.4945,0.52578,0.57045,0.53504,0.39066,0.5703,0.61036,0.55814,0.60387,0.60896,0.61645,0.73276,0.64022,0.66791,0.36875,0.44971,0.54958,0.54692,0.54193,0.45529,0.56347,0.57736,0.60027,0.44824,0.59003,0.52173,0.48274,0.5682,0.49581,0.41703,0.59731,0.67098,0.60498,0.53667,0.79215,0.69486,0.72681,0.6504,0.66903,0.59392,0.61728,0.43915,0.441,0.59143,0.56566,0.38601,0.42218,0.61691,0.65896,0.027149,0.74478,0.80889,0.94899,0.45486,0.49195,0.61111,0.020754,0.75182,0.74607,0.94479
0.5039,0.63638,0.60032,0.56371,0.54604,0.51935,0.51364,0.58673,0.62578,0.53959,0.66727,0.61048,0.60886,0.72905,0.70517,0.64802,0.46836,0.45326,0.53683,0.55093,0.6358,0.49048,0.56184,0.58665,0.65171,0.66861,0.63377,0.64358,0.60115,0.64511,0.60832,0.5264,0.60524,0.71254,0.66571,0.59722,0.81663,0.73945,0.74108,0.62463,0.6308,0.57877,0.58039,0.48389,0.47451,0.58829,0.74126,0.49163,0.50256,0.6809,0.54292,0.54851,0.5689,0.54252,0.50753,0.56719,0.61578,0.5966,0.6633,0.6332,0.65389,0.75522,0.68757,0.69209,0.46651,0.48831,0.56886,0.59542,0.62083,0.51135,0.58926,0.63922,0.61646,0.5363,0.58509,0.50582,0.49321,0.59762,0.54825,0.51056,0.60969,0.66652,0.58928,0.60087,0.82898,0.74217,0.76584,0.65817,0.5921,0.60272,0.58106,0.45635,0.45753,0.60477,0.63245,0.44484,0.44225,0.51269,0.68461,0.086752,0.76311,0.7966,0.93049,0.48218,0.39299,0.653,0.090334,0.75338,0.74719,0.92869
